pair_id,researcher_id,researcher_name,researcher_domain,researcher_keywords,researcher_source,grant_id,grant_title,grant_abstract,grant_funder,grant_amount_gbp,grant_domain,grant_source,overlap_score,label
PAIR_0156,0172F194-864E-4641-95A2-BD92C8CB1834,Martin Brand,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/0172F194-864E-4641-95A2-BD92C8CB1834,B8F1E626-8F83-402D-B5A4-00671DEA4A05,Museums in the Metaverse,"This project will create a two-sided Museums in the Metaverse platform empowering online visitors to explore vast cultural assets in engaging new ways; enable novice and expert curators to create new content; and explore models of use to support sustainable economic and cultural growth.

Virtual museums can escape the physical and geographical constraints that curtail traditional museums. Those co",Collaborative R&D,0,Social Sciences,https://gtr.ukri.org/projects?ref=B8F1E626-8F83-402D-B5A4-00671DEA4A05,0.0556,Average Fit
PAIR_0200,0114B0BD-9EB7-4D48-9BD6-3FED2BC45FDD,Chittur Srinivasan,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/0114B0BD-9EB7-4D48-9BD6-3FED2BC45FDD,CC4954D1-8CE0-43B9-BFAD-01DFA8571AAE,Improved efficiencies during health emergencies through enhanced visualisation of tubes and lines in the ITU setting,"The Covid-19 pandemic has seen a huge increase in the number of hospital admissions for patients requiring care in intensive therapy/care units (ITU). These patients are often critically ill, immobile and in need of rapid interventions to assist with breathing, feeding and deployment of other health support systems. This influx has also highlighted how inadequate current mobile imaging systems are",Collaborative R&D,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=CC4954D1-8CE0-43B9-BFAD-01DFA8571AAE,0.0588,Average Fit
PAIR_0050,064AF9D4-C0EA-47C5-AAC2-BD5AD0407FCB,Jane Parker,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/064AF9D4-C0EA-47C5-AAC2-BD5AD0407FCB,C5DED267-17CB-469B-9AB7-0023D7223985,Workshop on Analytic and Computational Techniques in Spectral Theory and Related Topics,"The Workshop will bring together scientists who work on problems in the area of spectral theory and its applications to real world problems,to discuss open problems at the interface of analytic and computational methods. The workshop will focus on outstanding issues in Harmonic analysis,High contrast problems, Dynamical systems and non-linear problems and on questions at the interface of these top",Research Grant,0,Data Science & Statistics,https://gtr.ukri.org/projects?ref=C5DED267-17CB-469B-9AB7-0023D7223985,0.0714,Good Fit
PAIR_0208,00FAA1C0-3601-4DEA-B4C2-783E49E49868,Liam Morrison,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/00FAA1C0-3601-4DEA-B4C2-783E49E49868,CB887CC7-BE83-4EF7-8451-01D3B37C59A7,Advanced high fidelity modelling of woven composites,"In the last decades, advanced composite laminates have represented one of the most used material technologies able to ensure unparalleled performance in terms of strength to weight ratio and range of applicability. However, the newest aerospace engineering challenges has led to ever increasing demand for better mechanical properties and higher reliability. Traditionally, the composites laminate ex",Studentship,0,Engineering & Physics,https://gtr.ukri.org/projects?ref=CB887CC7-BE83-4EF7-8451-01D3B37C59A7,0.0,Bad Fit
PAIR_0152,002C2C0C-07F0-4DBF-BAEC-C97B047EF4AE,Holly Blake,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/002C2C0C-07F0-4DBF-BAEC-C97B047EF4AE,A965778C-92A1-4CB3-92FE-01C4EF3B9B33,What does a disability-inclusive pandemic response mean for Liberia and how can it lead to genuine systemic change?,"It is widely recognised that people with disabilities are disproportionately affected by COVID-19 (FCDO,2020; UN,2020a). Yet there is limited empirical evidence on the ways and extent to which the response itself has affected the lives of disabled populations in low-income settings, and how this compares to other epidemics. This research compares how people with disabilities experienced outbreaks ",Studentship,0,Social Sciences,https://gtr.ukri.org/projects?ref=A965778C-92A1-4CB3-92FE-01C4EF3B9B33,0.0,Average Fit
PAIR_0030,00CBBEF2-B62B-4720-B01C-CB8B2294324E,Sophia Ananiadou,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/00CBBEF2-B62B-4720-B01C-CB8B2294324E,CAABF5E9-4CBF-4460-9F40-00675247F686,Genome-wide association mapping and landscape scale modelling of heritable ionomic diversity in Arabidopsis thaliana populations,"The proposed research utilizes genetic approaches to identify the genes that control the way plants take up mineral nutrient found in fertilizers such as potassium and phosphorus and potential toxic substances such as sodium (for the plant), and arsenic and cadmium (for humans that eat the plants). By understanding how different forms of the genes we discover are used by plants to allow them to gr",Research Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=CAABF5E9-4CBF-4460-9F40-00675247F686,0.0714,Good Fit
PAIR_0111,00D084A2-59CF-46B8-9085-AB3881AF13A1,Gino Poulin,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/00D084A2-59CF-46B8-9085-AB3881AF13A1,C7888BF7-1889-4456-B1A6-00BAC18104B4,Graphene-enhanced membrane for rechargeable Copper/Zinc battery energy storage,"This project tests the proof of concept that a novel membrane is impermeable to metal ions, which increases the cycle life of a rechargeable Copper/Zinc battery energy storage.",Grant for R&D,0,Social Sciences,https://gtr.ukri.org/projects?ref=C7888BF7-1889-4456-B1A6-00BAC18104B4,0.0,Average Fit
PAIR_0256,008605AC-4E7A-4CEE-B1FD-0203BCF68AC8,Alan Bowman,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/008605AC-4E7A-4CEE-B1FD-0203BCF68AC8,9B545D57-99D7-44DE-A3C2-00C2232E1E0B,"Forgotten Faces? The Memory of Irish Contributions to the Allied War Effort in Ireland, 1939-2015.","&quot;Your father is a traitor; you should be ashamed of him&quot;. Paddy Reid Jr.'s father was outcast for his Second World War service in the British army; there was nothing honourable about aiding Ireland's former colonial ruler. Throughout WWII, Ireland remained neutral and outlawed citizens from volunteering with belligerents' militaries, so much so that draconian governmental censorship laws",Studentship,0,Social Sciences,https://gtr.ukri.org/projects?ref=9B545D57-99D7-44DE-A3C2-00C2232E1E0B,0.0,Bad Fit
PAIR_0257,012897B8-0FC0-4398-A0A0-AEB37D2F3BEA,Peter Moody,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/012897B8-0FC0-4398-A0A0-AEB37D2F3BEA,0E38D2AD-A758-47BB-B0F8-0106B23E00DA,Maximising Academic Translational Projects Towards Optimal Commercialisation Outputs and Impact,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Intramural,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0E38D2AD-A758-47BB-B0F8-0106B23E00DA,0.0,Bad Fit
PAIR_0054,00122ACF-107C-4C9D-A646-FD492352D7D0,Simon Beddows,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00122ACF-107C-4C9D-A646-FD492352D7D0,D3610DF8-836B-4487-AB55-01FAEEDD2A79,Plasmonic chips for the early detection of pancreatic cancer,"Plasmonic materials have very unique optical properties, including localised surface plasmon resonance. The aim of this project is to design and develop &quot;metal enhanced fluorescence&quot; platform technology, capable of increasing the signal coming from the fluorescent molecules by thousands of times, by exploiting the optical properties of designed plasmonic materials. The sensing chips base",Studentship,0,Engineering & Physics,https://gtr.ukri.org/projects?ref=D3610DF8-836B-4487-AB55-01FAEEDD2A79,0.1875,Good Fit
PAIR_0149,00F321B5-04E7-4C82-BA1A-93F5FAC79B20,Christopher Petkov,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/00F321B5-04E7-4C82-BA1A-93F5FAC79B20,C4C0FE34-99A7-4628-BE09-012EC86C559A,SUPERGEN: Delivery of Sustainable Hydrogen,"We seek to deliver new technologies capable of clean and cost-effective conversion of low-carbon electricity and various carbon sources, including biomass and waste, into hydrogen. We have set up a consortium to address this target involving 14 University research groups. This will achieve significant critical mass and provide a proactive consortium, well linked to a range of industrial actors, to",Research Grant,0,Climate & Environment,https://gtr.ukri.org/projects?ref=C4C0FE34-99A7-4628-BE09-012EC86C559A,0.0556,Average Fit
PAIR_0230,0156670F-81A5-4840-BD67-700164999012,Deborah Smith,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/0156670F-81A5-4840-BD67-700164999012,09E9D9A8-C863-48AA-B42B-004D4B4A472D,Open Access Block Award 2023 - Armagh Observatory and Planetarium,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=09E9D9A8-C863-48AA-B42B-004D4B4A472D,0.0,Bad Fit
PAIR_0277,013D7260-5109-427D-BE5E-0A01B01E462E,Robert Janes,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/013D7260-5109-427D-BE5E-0A01B01E462E,977F5498-4E0A-47CE-BC4E-009747B0AACA,Optipress Stepped change in precision and strength optimisation capability for steel fabrications,"The fuel rail is a pressure reservoir which feeds fuel injectors with fuel from a high pressure fuel pump, it works in a very demanding environment experiencing high cycle fatigue due to high frequency pressure fluctuation. The Optipress project will innovate fuel rails design by connecting design tools for FEA, distortion prediction and fatigue design to maximise the potential for autonomous desi",Collaborative R&D,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=977F5498-4E0A-47CE-BC4E-009747B0AACA,0.0,Bad Fit
PAIR_0090,009A36C7-DBA2-40E0-9F7C-D03301FF9E2D,David Shanks,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/009A36C7-DBA2-40E0-9F7C-D03301FF9E2D,00CDCA79-8C71-453A-AA24-0181FDBB9BC6,How do cells shape and interpret PIP3 signals?,Multi-cellular organisms rely on a large array of different transmitter substances to allow certain cells to control the behavior of others. The more sophisticated the organism the more complex the cell to cell communication. In mammals this language probably involves hundreds of fundamentally different types of transmitter. Clearly such systems need a large collection of specialized receptor mole,Research Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=00CDCA79-8C71-453A-AA24-0181FDBB9BC6,0.0625,Good Fit
PAIR_0006,01222E1F-13BA-40DE-A5AB-251A80992C3C,Edward Codling,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/01222E1F-13BA-40DE-A5AB-251A80992C3C,B3A32DFA-606B-4523-98A2-0169701F5CA6,Easy Digital to Search Engine Optimisation,"Easy Digital aims to change the way websites are optimised for search engines through innovative technology. We use AI and automation to streamline the process and make it faster and more efficient. By using this cutting-edge technology, we can analyse and improve various aspects of a website in just a matter of minutes, instead of the days or even weeks it would take with traditional methods.

Th",Collaborative R&D,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=B3A32DFA-606B-4523-98A2-0169701F5CA6,0.0667,Good Fit
PAIR_0192,064994EC-762B-454D-9DCA-D4E5169EE34D,Frederick Livesey,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/064994EC-762B-454D-9DCA-D4E5169EE34D,ACB57DB2-B92F-460E-AA8E-00F08E840C6E,fusing MEDICAL IMAGES and CFD for precision VASCULAR INTERVENTIONS (MEDICARE),"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=ACB57DB2-B92F-460E-AA8E-00F08E840C6E,0.0556,Average Fit
PAIR_0214,0156670F-81A5-4840-BD67-700164999012,Deborah Smith,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/0156670F-81A5-4840-BD67-700164999012,C10D98F1-F9B3-4BB9-8390-01DBEC2E1D43,Rapid-Transfer Dynamic Nuclear Polarization,"Nuclear magnetic resonance (NMR) is a powerful method that probes the structure and dynamics of small and large molecules. NMR is also at the heart of magnetic resonance imaging (MRI). In both cases the signal arises from nuclear spins, which can be pictured as tiny magnets. These nuclear magnets can be aligned in an external magnetic field, but because they are so weak, the net alignment in a typ",Fellowship,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=C10D98F1-F9B3-4BB9-8390-01DBEC2E1D43,0.0,Bad Fit
PAIR_0027,00E88C58-EA16-4756-856A-E77DF428EDF0,Nicola Holden,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00E88C58-EA16-4756-856A-E77DF428EDF0,B6947927-C20D-482C-AE4C-01F082DD89B9,Relaxed Memory Model Design for Theory and Practice,"In the past few years, computer processors have reached a speed limit imposed
by semiconductor physics. Before, increased performance came from running a
single program faster, but now it comes from running more programs
concurrently, on multiple &quot;cores&quot;. Multi-core processors also support
low-power applications, and are becoming popular on mobile devices, such as
smart phones, where sev",Research Grant,0,Cybersecurity & Computing,https://gtr.ukri.org/projects?ref=B6947927-C20D-482C-AE4C-01F082DD89B9,0.125,Good Fit
